;Web ID;Region;Reported Date;Reported Year;Reported Month;Number Dead;Minimum Estimated Number of Missing;Total Dead and Missing;Number of Survivors;Number of Females;Number of Males;Number of Children;Cause of Death;Location Description;Information Source;Location Coordinates;Migration Route;URL;UNSD Geographical Grouping;Source Quality
89;45926.0;Europe;September 12, 2018;2018.0;Sep;1.0;;1;;;1.0;;Stabbed;E40 highway, near Wetteren, Belgium;L'avenir, DH.be;50.966811406705, 3.850359244678;;https://bit.ly/2MDwhcF, https://bit.ly/2D3HYK6;Western Europe;3.0
90;45912.0;Europe;September 09, 2018;2018.0;Sep;1.0;;1;;;;;Hit by vehicle;E40 highway, near Middelkerke, Belgium;RTL, Nieuwsblad;51.142912111817, 2.866106903516;;https://bit.ly/2Ml049L, https://bit.ly/2Nx0Uow;Western Europe;3.0
91;45857.0;Europe;August 18, 2018;2018.0;Aug;1.0;;1;;;1.0;;Hit by vehicle;Road between Gistelsteenweg and Kerkeweg, Snellegem, Jabbeke, Belgium;De Standaard, Sudinfo.be, 7sur7;51.178462900000, 3.123883400000;;https://bit.ly/2we8rxY, https://bit.ly/2Bpxp3h, https://bit.ly/2PnmYju;Western Europe;3.0
92;45842.0;Europe;August 13, 2018;2018.0;Aug;2.0;;2;10.0;;2.0;;Rockslide;Drežnica forest, west of Drežnica village (southwest of Ogulin), Croatia. See coordinates for exact location.;Police Administration Karlovac County, IOM Croatia, AP, AFP;45.158921100000, 15.018244300000;Western Balkans;https://bit.ly/2B7ntLH, https://bit.ly/2OsTE9Y;Southern Europe;5.0
93;45819.0;Europe;August 01, 2018;2018.0;Aug;2.0;;2;;;;;Shot;Road near Dobrinci, 45km northwest of Belgrade, Serbia;Reuters;44.974449704770, 19.920842263477;Western Balkans;https://reut.rs/2McCvRp;Southern Europe;1.0
94;45816.0;Europe;July 29, 2018;2018.0;Jul;1.0;;1;;;1.0;1.0;Drowning;Evros/Meriç river, Greece-Turkey border;Ekathimerini;40.914511355632, 26.260509666650;;https://bit.ly/2Axy3vc;Southern Europe;1.0
95;45827.0;Europe;July 23, 2018;2018.0;Jul;1.0;;1;;;1.0;;Stabbed;Near Greek border with the former Yugoslav Republic of Macedonia;Lahore Daily Times;41.076758001353, 22.239659765625;Western Balkans;https://bit.ly/2LTo5t3;Southern Europe;1.0
96;45839.0;Europe;July 20, 2018;2018.0;Jul;2.0;;2;;;;;Hit by train;Alexandroupolis-Ormenio train line, near Antheia, Alexandropoulis, Greece;IOM Greece, AP, Kathimerini;40.871091800000, 26.047733822656;;https://bit.ly/2NDNIe1, https://bit.ly/2NyMiBt;Southern Europe;3.0
97;45720.0;Europe;July 05, 2018;2018.0;Jul;1.0;;1;;;1.0;;Drowning;River Uni, Bihac, Una-Sana Canton, Bosnia and Herzegovina;N1, Klix, Glas Srpske;44.809359680245, 15.874422444489;Western Balkans;https://bit.ly/2zoeC7k, https://bit.ly/2zjat4I, https://bit.ly/2zlKWaL;Southern Europe;3.0
98;44917.0;Europe;June 27, 2018;2018.0;Jun;3.0;;3;7.0;1.0;2.0;;Vehicle Accident;Egnatia highway, near Alexandropoulis, Greece;Ekathimerini;40.878451475853, 25.697494104492;;https://bit.ly/2Kd64Fu;Southern Europe;1.0
99;48319.0;Europe;June 26, 2018;2018.0;Jun;1.0;;1;;;1.0;;Exhaustion;Body found on the side of the road in an unspecified location in Slovenia;UNHCR Slovenia;46.151241000000, 14.995463000000;Western Balkans;;Southern Europe;4.0
100;44918.0;Europe;June 25, 2018;2018.0;Jun;2.0;;2;17.0;;2.0;;Vehicle Accident;Road between Radovish and Shtip,  the former Yugoslav Republic of Macedonia;IOM Macedonia;41.659556367975, 22.204903170508;;https://bit.ly/2KsPvRJ;Southern Europe;3.0
101;45760.0;Europe;June 21, 2018;2018.0;Jun;7.0;;7;;;;;Presumed drowning;Evros/Meriç river, Greece-Turkey border;UNHCR;40.897774704222, 26.252355751245;;https://bit.ly/2MlzCgt;Southern Europe;4.0
102;44914.0;Europe;June 21, 2018;2018.0;Jun;1.0;;1;;;1.0;;Presumed drowning;Lungomare on the corner with Via Tacito, Ventimiglia, Liguria, Italy - near border with France;La Reppublica, Il Giornale;43.785532552199, 7.620155941107;Italy to France;https://bit.ly/2MoGpX1, https://bit.ly/2KiMweI;Southern Europe;3.0
103;44906.0;Europe;June 19, 2018;2018.0;Jun;1.0;;1;;;1.0;;Vehicle Accident, Crushed by bus;Bus in Berchem-Sainte-Agathe, Brussels, Belgium;RTL, RTBF;50.865782100000, 4.292597500000;;https://bit.ly/2JRQ5fE, https://bit.ly/2I9qUj0;Western Europe;3.0
104;48320.0;Europe;June 15, 2018;2018.0;Jun;1.0;;1;;;1.0;;Stabbed;Velika Kladuša, Una-Sana, Bosnia and Herzegovina, near border with Croatia;UNHCR;45.190030824205, 15.788108441402;Western Balkans;https://reliefweb.int/sites/reliefweb.int/files/resources/64659.pdf;Southern Europe;4.0
105;44873.0;Europe;June 11, 2018;2018.0;Jun;1.0;;1;;;;;Hit by vehicle;A16 motorway, near Grande-Synthe, Nord-Pas de Calais, France;Le Phare Dunkerquois, Radio6;50.994724449985, 2.277085285523;Calais to United Kingdom;https://bit.ly/2HEJ2AW, https://bit.ly/2HEExGJ;Western Europe;3.0
106;44872.0;Europe;June 10, 2018;2018.0;Jun;1.0;;1;;;1.0;;Hit by truck;Port of Patras, Greece;Hellenic Coast Guard;38.227960500000, 21.721644100000;;http://www.hcg.gr/node/17924;Southern Europe;5.0
107;45872.0;Europe;June 10, 2018;2018.0;Jun;1.0;;1;;;1.0;;Vehicle Accident;Highway near Falconara Marittima, north of Ancona, Marche, Italy;Chronache Ancona, Corriere Adriatico;43.636944067172, 13.376117586816;;https://bit.ly/2nY1htS, https://bit.ly/2o0t9Oc;Southern Europe;3.0
108;44870.0;Europe;June 08, 2018;2018.0;Jun;5.0;;5;11.0;1.0;3.0;3.0;Vehicle Accident;Egnatia Odos highway, near Kavala, Greece;IOM Greece, Ekathimerini, Greek Reporter;40.987902530830, 24.600320223633;;https://bit.ly/2y1aSI7, https://bit.ly/2kZDHeC;Southern Europe;4.0
109;44867.0;Europe;June 06, 2018;2018.0;Jun;1.0;;1;;;1.0;;Asphyxiation;A57 motorway, near Venice, Veneto, Italy;La Nuova di Venezia, ANSA;45.496406579411, 12.227994364648;;https://bit.ly/2LCoSKv, https://bit.ly/2sMdBA7;Southern Europe;3.0
110;44837.0;Europe;June 03, 2018;2018.0;Jun;1.0;;1;;;1.0;;Drowning;Kolpa/Kupa river, near Gornje Prilišće, Croatia;KaPortal.hr, 24 sata, Radio Mreznica, Tportal;45.460205800000, 15.345347900000;Western Balkans;https://bit.ly/2stjcuW, https://bit.ly/2swzVO9, https://bit.ly/2LWNizs;Southern Europe;3.0
111;48318.0;Europe;June 01, 2018;2018.0;Jun;;2.0;2;;;;;Presumed drowning;Kolpa/Kupa river, near Rakovec, Metlika, Slovenia;UNHCR, Nadlani;45.634664750091, 15.346318921853;Western Balkans;https://bit.ly/2RS7cB6;Southern Europe;4.0
112;44821.0;Europe;May 25, 2018;2018.0;May;1.0;;1;;;1.0;;Hypothermia;Frejus stream, near Col de l'Échelle mountain pass, Bardonecchia, Piedmont, Ital;La Reppublica, Le Monde;45.074303924026, 6.656322815225;Italy to France;https://bit.ly/2INmnb8, https://lemde.fr/2KXN6hV, https://bit.ly/2vepHCL;Southern Europe;3.0
113;44813.0;Europe;May 21, 2018;2018.0;May;1.0;;1;2.0;;1.0;;Drowning;Kolpa/Kupa river, near Rosalnicah, Metlika municipality, Slovenia;Slovenian Police via IOM Slovenia, Delo;45.646072730881, 15.343396132324;Western Balkans;https://bit.ly/2kgliK8;Southern Europe;5.0
114;44875.0;Europe;May 20, 2018;2018.0;May;1.0;;1;;;1.0;;Drowning;Korana river, Cazin, Bosnia and Herzegovina, near border with Croatia;Nezavisne, InfoMigrants, AFP;45.059379986472, 15.745713395740;Western Balkans;https://bit.ly/2MCAe2q, https://bit.ly/2xEY1LI, https://bit.ly/2LZRlKh;Southern Europe;3.0
115;44810.0;Europe;May 18, 2018;2018.0;May;1.0;;1;;;1.0;;Unknown;Forest near Alberts, Montgenèvre, Hautes-Alpes, France;20minutes.fr, InfoMigrants, DICI;44.937166942526, 6.710634687744;;https://bit.ly/2khzJxM, https://bit.ly/2ISGFiX, http://bit.ly/2PRjJBy;Western Europe;3.0
116;44809.0;Europe;May 17, 2018;2018.0;May;1.0;;1;;1.0;;1.0;Shot;E42 highway near Maisierès, Mons, Belgium;BBC, rtbf.be, Europe1;50.488407374992, 3.976906142944;;https://bbc.in/2x8goIq, https://bit.ly/2IunB6Y, https://bit.ly/2LcnVJy;Western Europe;3.0
117;48317.0;Europe;May 17, 2018;2018.0;May;1.0;;1;;;;;Unknown;Mrežnica River, near Tounje, Croatia;UNHCR, Dnevnik;45.255178603983, 15.412544926580;Western Balkans;https://bit.ly/2Ma7dv2;Southern Europe;4.0
118;48314.0;Europe;May 14, 2018;2018.0;May;1.0;;1;;;1.0;;Drowning;Unspecified location in the Evros/Meriç river, Greece;UNHCR;40.902014621180, 26.252632625638;;;Southern Europe;4.0
119;44803.0;Europe;May 09, 2018;2018.0;May;1.0;;1;;1.0;;;Drowning;Durance river, Saint-Martin-de-Queyrières, near Briançon, Hautes-Alpes, France;Corriere della Sera, Franceinfo, 20minutes;44.839670353177, 6.580775142822;;https://bit.ly/2IlFsB1, https://bit.ly/2KU4o0j, https://bit.ly/2KnEgdc;Western Europe;3.0
120;48316.0;Europe;May 04, 2018;2018.0;May;1.0;;1;;;1.0;1.0;Violence;Port of Patras, Greece;UNHCR, Patras Times;38.229133692993, 21.720511611240;;https://bit.ly/2QPrV3X;Southern Europe;4.0
121;44781.0;Europe;April 30, 2018;2018.0;Apr;1.0;;1;7.0;;1.0;;Drowning;Kolpa/Kupa river, near Spodnja Preloka, Črnomelj municipality, Slovenia;Slovenian Police via IOM Slovenia, Total Slovenia News;45.466267164047, 15.351576252453;Western Balkans;https://bit.ly/2I6u379;Southern Europe;5.0
122;44802.0;Europe;April 30, 2018;2018.0;Apr;1.0;;1;;;1.0;;Drowning;Kolpa/Kupa river, west of Žakanj, Croatia;KaPortal.hr, Večernji list, Jutarnji list;45.614675326374, 15.308079733899;Western Balkans;https://bit.ly/2Ik3koB, https://bit.ly/2L4BRVJ, https://bit.ly/2wHTXd8, https://bit.ly/2k1QWuM;Southern Europe;3.0
123;44801.0;Europe;April 29, 2018;2018.0;Apr;1.0;;1;;;1.0;;Drowning;Korana river, west of Pavlovac village (near Slunj), Croatia;KaPortal.hr, N1 TV, HRT;45.185660147651, 15.531330179712;Western Balkans;https://bit.ly/2GgKIjy, https://bit.ly/2L4BRVJ, https://bit.ly/2wHTXd9;Southern Europe;3.0
124;44874.0;Europe;April 22, 2018;2018.0;Apr;1.0;;1;;;1.0;;Drowning;Unspecified location in Kolpa/Kupa river, Slovenia, near border with Croatia;Slovenian Police via IOM Slovenia;45.645918971705, 15.357401710780;Western Balkans;;Southern Europe;5.0
125;44769.0;Europe;April 20, 2018;2018.0;Apr;1.0;;1;;;1.0;;Electrocution on railway;Outside Thessaloniki, Greece;AP;40.671586372048, 22.895495607568;;https://nyti.ms/2HFRZON;Southern Europe;1.0
126;44757.0;Europe;April 10, 2018;2018.0;Apr;1.0;;1;3.0;;1.0;;Drowning;Kolpa/Kupa river, Črnomelj, Slovenia, on border with Croatia;Slovenian Police via IOM Slovenia, AFP;45.568179032295, 15.298477385449;Western Balkans;https://bit.ly/2qnWOkU;Southern Europe;5.0
127;44755.0;Europe;April 09, 2018;2018.0;Apr;1.0;;1;1.0;;1.0;;Drowning;Kolpa/Kupa river, Črnomelj, Slovenia, on border with Croatia;Slovenian Police via IOM Slovenia, DELO;45.569440837456, 15.299164030957;Western Balkans;https://bit.ly/2v1hMff;Southern Europe;5.0
128;45759.0;Europe;April 04, 2018;2018.0;Apr;1.0;;1;2.0;;1.0;1.0;Presumed drowning;Evros/Meriç river, Greece-Turkey border;UNHCR;40.895695488420, 26.252389505493;;https://bit.ly/2MlzCgt;Southern Europe;4.0
129;44682.0;Europe;March 28, 2018;2018.0;Mar;1.0;;1;;;1.0;1.0;Vehicle Accident;Died in Hopital Claude Huriez, Lille, France, after jumping from a truck on a motorway near Port of Calais, France;Le Parisien, La Voix du Nord;50.610968300000, 3.034904500000;Calais to United Kingdom;https://bit.ly/2pPsjnL, https://bit.ly/2GikD4n;Western Europe;3.0
130;44680.0;Europe;March 24, 2018;2018.0;Mar;1.0;;1;;1.0;;;Sickness and lack of access to medicines;Sant'Anna Hospital in Turin, Italy, after being rejected on the France-Italy border;Corriere della Sera, France Soir;45.036023300000, 7.674031500000;Italy to France;https://bit.ly/2DV7ah3, https://bit.ly/2pF3rzV;Southern Europe;3.0
131;44828.0;Europe;March 24, 2018;2018.0;Mar;2.0;;2;;;2.0;;Violence;Bodies found in an abandoned building near Potamos, outside Alexandroupolis, Greece, near border with Turkey;AP;40.857735248188, 25.886080446033;;https://bit.ly/2DX9JiA, https://bit.ly/2x67T0J;Southern Europe;3.0
132;46142.0;Europe;March 20, 2018;2018.0;Mar;1.0;;1;;;1.0;;Hit by vehicle;Akti Drimeon Avenue in Patras, Greece;IOM Greece, MSF Greece;38.277998000000, 21.764864000000;;https://bit.ly/2RRfEh0;Southern Europe;4.0
133;44668.0;Europe;March 17, 2018;2018.0;Mar;2.0;;2;7.0;;;;Vehicle Accident;Highway near Xanthi, Greece, near border with Bulgaria;Reuters, AP;41.152142427258, 24.887520168262;Western Balkans;http://reut.rs/2u2ZdGS, http://bit.ly/2G78Nxi;Southern Europe;3.0
134;44659.0;Europe;March 12, 2018;2018.0;Mar;1.0;;1;;;1.0;;Unknown;Delta of Evros River, Greece - Turkey border;AP;40.730977330508, 26.054894299424;;http://bit.ly/2pbl6xR, https://bit.ly/2IK0SUD;Southern Europe;3.0
135;44827.0;Europe;March 03, 2018;2018.0;Mar;1.0;;1;;;1.0;;Presumed drowning;Evros River, Anthia Apalou beach, Alexandroupolis, Greece-Turkey border;Hellenic Coast Guard;40.730370782836, 26.040387704956;;https://bit.ly/2LrTbnZ;Southern Europe;5.0
136;44383.0;Europe;January 31, 2018;2018.0;Jan;1.0;;1;;;1.0;;Drowning;Kolpa/Kupa river, near Ladešići, municipality of Netretić, Croatia;IOM Croatia, IOM Slovenia, KaPortal.hr, Večernji list, Jutarnji list, zurnal24.si;45.488092614501, 15.386377716216;Western Balkans;http://bit.ly/2GH22zy, http://bit.ly/2EcNr0v, http://bit.ly/2ECvZAt;Southern Europe;3.0
137;48315.0;Europe;January 30, 2018;2018.0;Jan;1.0;;1;;;1.0;;Exposure;Farm near Kneževi Vinogradi, Osječko-Baranjska, Croatia;UNHCR, Croatian Police;45.750322389476, 18.747277769935;Western Balkans;https://bit.ly/2QOtyPJ;Southern Europe;4.0
138;44365.0;Europe;January 29, 2018;2018.0;Jan;1.0;;1;;;1.0;;Vehicle Accident;E40 motorway, near Jabbeke, Belgium;Franceinfo, Sudinfo, 7sur7;51.193207888915, 3.081177320532;;http://bit.ly/2DRvsx2, http://bit.ly/2nlBSdI, http://bit.ly/2BDOotr;Western Europe;3.0
139;44826.0;Europe;January 28, 2018;2018.0;Jan;1.0;;1;;;1.0;;Exposure;Evros River, near Kastanies, Greece;UNHCR, Thrakinea;41.658826381798, 26.486183883142;;https://bit.ly/2KQ4qFq, https://bit.ly/2HvAcqv;Southern Europe;4.0
140;44105.0;Europe;January 20, 2018;2018.0;Jan;1.0;;1;;;1.0;;Hit by train;Train tracks near Balerna, Canton Ticino, Switzerland, near border with Italy;Servizio Informazione Religiosa, Radiotelevisione svizzera, Ticinonews;45.848425100000, 9.007749500000;;http://bit.ly/2DwqmlP, http://bit.ly/2E9doLM, http://bit.ly/2DFy6pF;Western Europe;3.0
141;44092.0;Europe;January 14, 2018;2018.0;Jan;1.0;;1;;;1.0;;Electrocution on railway;Menton train station, France, near the border with Ventimiglia, Italy;Le Parisien, Midi Libre, TV5 Monde;43.774335500000, 7.493156700000;;http://bit.ly/2mxRtpp, http://bit.ly/2Dk0QDH, http://bit.ly/2EI3Bvg;Southern Europe;3.0
142;44094.0;Europe;January 13, 2018;2018.0;Jan;1.0;;1;;;1.0;;Hit by train;Train tracks near Bolzano, South Tyrol, Italy;ANSA, Secolo Trentino;46.498295300000, 11.354758200000;;http://bit.ly/2mDBPbQ, http://bit.ly/2DCQqfY;Southern Europe;3.0
143;44089.0;Europe;January 11, 2018;2018.0;Jan;1.0;;1;;;1.0;;Vehicle Accident;A14 motorway near Castel San Pietro, Bologna, Italy;Gazzetta del Sud, Bologna Today;44.438246540770, 11.569513556250;;http://bit.ly/2Dny6r9, http://bit.ly/2mmu5uT;Southern Europe;3.0
144;44085.0;Europe;January 09, 2018;2018.0;Jan;1.0;;1;;;1.0;;Vehicle Accident;A16 motorway, km 90 near Marck, Calais, France;La Voix du Nord, Le Parisien, Franceinfo;50.937727764813, 1.949506613770;Calais to United Kingdom;http://bit.ly/2CN2euE, http://bit.ly/2FjtPpj, http://bit.ly/2CUJgFN, http://bit.ly/2FwCvZw;Western Europe;3.0
145;44645.0;Europe;January 02, 2018;2018.0;Jan;;1.0;1;1.0;;;;Presumed drowning;Kolpa/Kupa river, near Ukovaci, municipality of Črnomelj, Slovenia;IOM Slovenia, zurnal24.si;45.559706177834, 15.298820708203;Western Balkans;http://bit.ly/2oOTrni;Southern Europe;1.0
146;44068.0;Europe;December 29, 2017;2017.0;Dec;1.0;;1;;;1.0;;Crushed in back of truck;Calais Port, France;The Local;50.934076500000, 1.910214900000;Calais to United Kingdom;http://bit.ly/2Duroy8, http://bit.ly/2D7Blmc;Western Europe;3.0
147;44067.0;Europe;December 28, 2017;2017.0;Dec;1.0;;1;;;1.0;;Presumed drowning;Evros River, Greece-Turkey Border;The New Arab;40.976820140548, 26.309509277344;;http://bit.ly/2CEpv5p, http://bit.ly/2As6RIY;Southern Europe;3.0
148;44066.0;Europe;December 27, 2017;2017.0;Dec;1.0;;1;;;1.0;;Fall;A8 motorway near Roquebrune-Cap-Martin, France;France Bleu;43.767230179939, 7.448348116211;;http://bit.ly/2E4MHqp, http://bit.ly/2CEojyX;Western Europe;3.0
149;44065.0;Europe;December 21, 2017;2017.0;Dec;1.0;;1;;;1.0;1.0;Hit by truck;Near Calais, France;L'Express, The Guardian;50.953020261886, 1.919110804688;Calais to United Kingdom;http://bit.ly/2CRXSDE, http://bit.ly/2Didt2D;Western Europe;3.0
150;44003.0;Europe;November 28, 2017;2017.0;Nov;4.0;;4;4.0;;;;Vehicle Accident;Cliff near Kavala, east of Thessaloniki, Greece;AP, Pakistan Today;40.937607000000, 24.412866000000;;http://bit.ly/2Bks8Fi, http://bit.ly/2iLH0bV;Southern Europe;3.0
151;43991.0;Europe;November 22, 2017;2017.0;Nov;1.0;;1;;;1.0;;Unknown;Mountain village in Evros region, Greece;AP;41.244376100000, 26.135943100000;;http://wapo.st/2zfJNNq, https://bit.ly/2s2ELTe;Southern Europe;3.0
152;43990.0;Europe;November 21, 2017;2017.0;Nov;1.0;;1;;1.0;;1.0;Hit by train;Serbia-Croatia border;Médecins Sans Frontières;45.152321827345, 19.133105568750;Western Balkans;https://twitter.com/MSF_Sea/status/933377291769597954, http://bit.ly/2hP1Rat;Southern Europe;4.0
153;51629.0;Europe;November 09, 2017;2017.0;Nov;1.0;;1;;1.0;;;Drowning;Evros River, near Tychero, Greece;UNHCR;41.039322102826, 26.330938837939;;;Southern Europe;4.0
154;43916.0;Europe;November 01, 2017;2017.0;Nov;1.0;;1;;;1.0;;Hit by train;Train tracks near Oltrisarco, Bolzano, South Tyrol, Italy;ANSA;46.484368743783, 11.341695839148;;http://bit.ly/2il8KA1;Southern Europe;1.0
155;43915.0;Europe;October 30, 2017;2017.0;Oct;1.0;;1;;;1.0;;Vehicle Accident;A23 motorway Palmanova-Tarvisio, near Pagnacco, Udine, Italy;ANSA;46.125889800191, 13.202502908057;;http://bit.ly/2z53pqK, http://bit.ly/2zR73RY, http://bit.ly/2k5xH3a;Southern Europe;3.0
156;43982.0;Europe;October 16, 2017;2017.0;Oct;1.0;;1;;;1.0;;Vehicle Accident;N-II motorway, near La Jonquera, Girona, Spain, at the border with France;Diari de Girona;42.418132400000, 2.873921900000;;http://bit.ly/2zSM4lu, http://bit.ly/2iy4yh5;Southern Europe;3.0
157;43859.0;Europe;October 08, 2017;2017.0;Oct;1.0;;1;2.0;;;;Hit by train;Outside Gemünden am Main, Bavaria, Germany;Suddeutsche Zeitung;50.050562769818, 9.699000771906;;http://bit.ly/2ybuhoN;Western Europe;1.0
158;43858.0;Europe;September 27, 2017;2017.0;Sep;1.0;;1;;;1.0;;Hit by truck;A28 motorway, near Abbeville, Somme, France;Le Figaro;50.131333408968, 1.809367179688;;http://bit.ly/2yFDfuS;Western Europe;1.0
159;44360.0;Europe;September 26, 2017;2017.0;Sep;1.0;;1;;;1.0;;Hypoglycemia;Serbia-Romania border, near Jimbolia;Jurnal Lul, Press Alert;45.788895280257, 20.691360234766;Western Balkans;http://bit.ly/2BDqAWr, http://bit.ly/2npS8JT;Eastern Europe;2.0
160;43767.0;Europe;September 22, 2017;2017.0;Sep;24.0;14.0;38;40.0;;;;Drowning;Black Sea, off the coast of Kocaeli, Turkey;IOM Turkey, Turkish Coast Guard Command;41.477695538355, 30.277028112500;;;Western Asia;5.0
161;46043.0;Europe;September 07, 2017;2017.0;Sep;1.0;;1;;;1.0;;Hit by vehicle;Road near Agrigento, Sicily, Italy;Reuters;37.308851200000, 13.585752800000;;https://reut.rs/2xfu9n8;Southern Europe;1.0
162;43669.0;Europe;August 27, 2017;2017.0;Aug;2.0;;2;;;2.0;;Hit by train;Evros border region, between the city of Alexandroupolis and Dikaia, Greece;IOM Greece,;41.177506777048, 26.219536803125;;http://bit.ly/2xK1gNb, http://bit.ly/2vGATGt, http://bit.ly/2w10ZZN;Southern Europe;4.0
163;42389.0;Europe;August 26, 2017;2017.0;Aug;1.0;;1;;;1.0;;Electrocution;Found dead on train at Cannes La Bocca station, France;Le Parisien;43.548840100000, 6.986603800000;Italy to France;http://bit.ly/2iCjv4f;Western Europe;1.0
164;38436.0;Europe;August 16, 2017;2017.0;Aug;1.0;;1;;;1.0;;Hit by train;Train tunnel, Peglia, Ventimiglia, Italy;ANSA;43.797499100000, 7.595936900000;;http://bit.ly/2wmvWGH;Southern Europe;1.0
165;35471.0;Europe;August 03, 2017;2017.0;Aug;1.0;;1;;;1.0;;Vehicle Accident;A16 motorway, near Guemps, Pas-de-Calais, France;L'Humanité;50.933683919048, 1.994627452362;Calais to United Kingdom;http://bit.ly/2uyjrTV, http://bit.ly/2y6btTV;Western Europe;3.0
166;35485.0;Europe;July 22, 2017;2017.0;Jul;1.0;;1;;;1.0;1.0;Vehicle Accident;Gare du Nord, Brussels, Belgium - bus destination Calais, France;Flandre Info;50.860526200000, 4.361787300000;Calais to United Kingdom;http://bit.ly/2w2wpi5;Western Europe;1.0
167;31134.0;Europe;July 12, 2017;2017.0;Jul;1.0;;1;;;1.0;;Vehicle Accident;Strada Statale 1 Aurelia, near Latte, Ventimiglia, Italy, close to the border with France;La Stampa;43.789598200000, 7.531087400000;;http://bit.ly/2uRHjmU;Southern Europe;1.0
168;44099.0;Europe;July 01, 2017;2017.0;Jul;1.0;;1;;;;;Unknown;Italy - France border at Ventimiglia;Open Migration;43.791236600000, 7.607586400000;;http://bit.ly/2mDdKSz, http://bit.ly/2Fhq03J;Southern Europe;4.0
